title,price_usd,sold_date,qty_sold,source,vaporizer_type,item_category
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,100.0,"Oct 9, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,100.0,"Oct 9, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,314.5,"Sep 21, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Drager Isoflurane Vapor 19.1 Pour Fill Vaporizer,250.0,"Nov 15, 2023",1,eBay (Terapeak),isoflurane,vaporizer
North American Drager Isoflurane Vapor 19.1 Vaporizer Lot Of 2,450.0,"Dec 2, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Aladin Isoflurane Vaporizer,125.0,"Jan 5, 2024",1,eBay (Terapeak),isoflurane,vaporizer
North American Drager Vapor 2000 Isoflurane Vaporizer,250.0,"May 29, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Aladin2 Isoflurane Cassette Vaporizer,135.0,"Mar 27, 2024",2,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 19.1 Isoflurane Vaporizer,152.5,"Apr 15, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda ISOTEC 4 Isoflurane Vaporizer,100.0,"Aug 10, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 2000 Isoflurane Vaporizer,222.0,"Jun 21, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,250.0,"Aug 10, 2024",1,eBay (Terapeak),isoflurane,vaporizer
DATEX OHMEDA ISOFLURANE ISOTEC 5 VAPORIZER,170.0,"Dec 12, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 2000 Isoflurane Vaporizer,225.0,"Aug 27, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,262.65,"Aug 29, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 Isoflurane Anesthesia Vaporizer,250.0,"Sep 10, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda ISOTEC 5 Isoflurane Vaporizer,80.0,"Oct 12, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Siemens 9381 021 E346E Isoflurane Vaporizer 952 Servo Ventilator,5.0,"Oct 16, 2024",1,eBay (Terapeak),isoflurane,other
Portable Isoflurane Penlon Intermed Vaporizer Penlon Sigma Delta,320.0,"Jan 29, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Anesthesia Vaporizer,183.0,"Feb 3, 2025",1,eBay (Terapeak),isoflurane,vaporizer
DATEX OHMEDA isotec 4 Vaporizer isoflurane vaporizer,75.0,"Feb 14, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,200.0,"Mar 13, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,75.0,"Mar 2, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda Medical Isotec 4 Isoflurane Vaporizer,120.0,"Apr 11, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Anesthesia Vaporizer,249.0,"May 1, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda sevoflurane + isoflurane Vaporizer,350.0,"May 31, 2025",1,eBay (Terapeak),isoflurane,other
Datex-Ohmeda Tec 7 Isoflurane Anesthesia Vaporizer,255.0,"May 8, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 2000 Isoflurane Vaporizer,250.0,"May 15, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 2000 Isoflurane Vaporizer,242.25,"May 26, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 2000 Isoflurane Vaporizer,220.0,"May 28, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 1175-9101-000 Isoflurane Anesthesia Vaporizer,220.0,"May 28, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 1175-9101-000 Isoflurane Anesthesia Vaporizer,200.0,"Sep 5, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 19.1 Isoflurane Vaporizer,102.0,"Jul 27, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 1175-9101-000 Isoflurane Anesthesia Vaporizer,399.99,"Oct 27, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,100.0,"Sep 17, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,107.0,"Dec 16, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Ohio Medical Products Model 100F Isoflurane Vaporizer,112.0,"Sep 24, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 19.1 Isoflurane Vaporizer,156.0,"Oct 27, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Aladin2 Isoflurane Vaporizer Cassette,140.0,"Nov 26, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Aladin2 Isoflurane Vaporizer Cassette,140.0,"Nov 26, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda Medical TEC Isotec 4 Isoflurane Vaporizer,90.0,"Jan 15, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda M1057380 Tec 7 Isoflurane Vaporizer Sold As-Is,750.0,"Aug 31, 2023",1,eBay (Terapeak),isoflurane,vaporizer
GE DATEX-OHMEDA ISO TEC 7 1175-9101-000 Isoflurane Anesthesia Vaporizer,100.0,"Apr 2, 2023",1,eBay (Terapeak),isoflurane,vaporizer
"2007 Drager Medical Isoflurane Vaporizer Vapor 2000, Ref M35160",250.0,"May 31, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Drager M35160 Vapor 2000 Isoflurane Vaporizer,375.0,"Jun 7, 2023",1,eBay (Terapeak),isoflurane,vaporizer
"GE Datex Ohmeda Isotec 7 (Tec 7) Isoflurane Vaporizer, Anesthetic, Empty",250.0,"Jun 16, 2023",5,eBay (Terapeak),isoflurane,vaporizer
"GE Datex Ohmeda Tec 7 Ref 1175-9101-000 Isoflurane Vaporizer, Isotec 7",350.0,"Jul 15, 2023",1,eBay (Terapeak),isoflurane,vaporizer
"GE Drager Vapor 19.3 ISOFLURANE Anesthesia Vaporizer, EMPTY",351.04,"Aug 4, 2023",1,eBay (Terapeak),isoflurane,vaporizer
"Drager Medical Vapor 19.3 ISOFLURANE Anesthetic Vaporizer, OR Surgery",303.45,"Jul 19, 2023",1,eBay (Terapeak),isoflurane,vaporizer
"BOC Healthcare Datex Ohmeda Isotec 5 (Tec 5) Isoflurane Vaporizer, EMPTY",270.0,"Aug 2, 2023",1,eBay (Terapeak),isoflurane,vaporizer
R189141 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,1400.0,"Aug 28, 2023",1,eBay (Terapeak),isoflurane,machine
"E-Z Systems Veterinary Isoflurane Anesthesia Machine, TEC3 Vaporizer, EZ-108SA",1025.0,"Sep 26, 2023",1,eBay (Terapeak),isoflurane,machine
MIDMARK VMC Anesthesia Machine & Isoflurane TEC 3 Vaporizer,725.0,"Oct 18, 2023",1,eBay (Terapeak),isoflurane,machine
R189140 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,308.0,"Jan 30, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager Isoflurane Vapor 19.1 Anesthetic Vaporizer Dräger Anesthesia,200.0,"Mar 21, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 Isoflurane Vaporizer,400.0,"Apr 30, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager Medical Isoflurane Anesthesia Vaporizer Model Vapor 19.1,310.0,"Aug 19, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager Medical Isoflurane Anesthesia Vaporizer Model Vapor 19.1,250.0,"Oct 7, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Aladin2 Isoflurane Cassette Vaporizer,225.0,"Jan 23, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Ohio Medical Isoflurane Vaporizer Veterinary Key-Fill,150.0,"Sep 20, 2024",1,eBay (Terapeak),isoflurane,vaporizer
A.M. Bickford Vapomatic Veterinary Vaporizer Isoflurane Model 2 Funnel-Fill,50.0,"Nov 19, 2024",1,eBay (Terapeak),isoflurane,vaporizer
R194793 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,200.0,"Sep 18, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohio Medical Isoflurane Vaporizer Veterinary Key-Fill,300.0,"Sep 30, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 Isoflurane Vaporizer,325.0,"Sep 23, 2025",1,eBay (Terapeak),isoflurane,vaporizer
GE Datex Ohmeda Tec 7 1175-9101-000 Isoflurane Anesthesia Vaporizer AS IS,386.75,"Dec 3, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Isoflurane Vaporizer Anesthesia Veterinary Unit - Vetland Medical ISOTEK 3,375.0,"Jan 27, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,107.5,"Mar 2, 2026",1,eBay (Terapeak),isoflurane,vaporizer
GE Datex ISOTEC 7 Tec 7 Ref 1175-9101-000 Isoflurane Anesthesia Vaporizer,400.0,"Apr 10, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Aladin A-VISO Isoflurane Anesthesia Vaporizer,185.0,"Jun 5, 2025",1,eBay (Terapeak),isoflurane,vaporizer
GE Datex ISOTEC 7 Tec 7 Ref 1175-9121-000 Isoflurane Anesthesia Vaporizer,375.0,"Jul 16, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,120.0,"Jun 23, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,250.0,"Jun 27, 2023",1,eBay (Terapeak),isoflurane,vaporizer
GE Isotec 7 Ohmeda Tec 7 Ref 1175-9101-000 Isoflurane Vaporizer,400.0,"Oct 13, 2023",1,eBay (Terapeak),isoflurane,vaporizer
"Drager Medical System Vapor 19.3 Anesthesia Vaporizer, Agent: ISOFLURANE",339.14,"Aug 30, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,280.0,"Aug 25, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,270.0,"Sep 15, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,150.0,"Sep 28, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Ohio Medical Fortec Isoflurane Forane Vaporizer,100.0,"Sep 26, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,100.0,"Oct 9, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Vetequip Veterinary Isoflurane Anesthesia Vaporizer and Accessories! Excellent!,1499.99,"Oct 23, 2023",1,eBay (Terapeak),isoflurane,machine
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,150.0,"Sep 28, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Drager M35160 Vapor 2000 Isoflurane Anesthesia Vaporizer,779.0,"Jan 12, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Aladin Isoflurane Vaporizer,125.0,"Jan 5, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 M35160 Isoflurane Vaporizer w/ Pole Mount,300.0,"Jan 13, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager Medical Isoflurane Anesthesia Vaporizer Model Vapor 19.1,250.0,"Apr 29, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,50.0,"Jan 27, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Spacelabs BleaseDatum Isoflurane Vaporizer,300.0,"May 6, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 M35160 Isoflurane Vaporizer w/ Pole Mount,300.0,"Apr 24, 2024",2,eBay (Terapeak),isoflurane,vaporizer
"GE Datex Ohmeda Isotec 7 Isoflurane Vaporizer; Anesthetic, Empty",250.0,"Feb 29, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,201.0,"Mar 26, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda 1175-9101-000 Tec 7 Isoflurane Vaporizer,485.0,"Apr 10, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 19.1 Isoflurane Vaporizer,195.0,"Oct 9, 2024",1,eBay (Terapeak),isoflurane,vaporizer
medical equipment Drager Isoflurane Vaporizer,200.0,"Oct 28, 2024",1,eBay (Terapeak),isoflurane,vaporizer
LOT OF 2 MINDRAY ISOFLURANE VAPORIZERS REF# M035054-16,931.0,"Oct 31, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda Medical TEC Isotec 4 Isoflurane Vaporizer,94.5,"Jan 10, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Dragerwerk AG Lubeck Drager Vapor 19.1 Isoflurane Anethesia Vaporizer,99.99,"Feb 19, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Dragerwerk AG Lubeck Drager Vapor 19.1 Isoflurane Anethesia Vaporizer,49.99,"Mar 10, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Dragerwerk AG Lubeck Drager Vapor 19.1 Isoflurane Anethesia Vaporizer,39.99,"Mar 17, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,190.0,"Mar 27, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda Medical Isotec 4 Isoflurane Vaporizer,108.0,"Apr 11, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,150.0,"May 15, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Isoflurane Anesthesia Vaporizer for veterinary use manufactured in England,499.99,"Jun 5, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 2000 Isoflurane Vaporizer,175.0,"May 15, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,90.0,"Jun 16, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,90.0,"Jun 16, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 2000 Isoflurane Vaporizer,235.0,"Jun 23, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 2000 Isoflurane Vaporizer,242.25,"Jun 24, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 19.1 Isoflurane Vaporizer,109.0,"Jul 27, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda Medical Isotec 4 Isoflurane Vaporizer,141.0,"Aug 18, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Isotec 5 Isoflurane Anesthesia Vaporizer,249.99,"Oct 13, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 850 Isoflurane Vaporizer,785.0,"Sep 6, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 2000 Isoflurane Vaporizer,145.0,"Sep 18, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,90.0,"Nov 29, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,250.0,"Nov 27, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,124.0,"Jan 16, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 1175-9101-000 Isoflurane Inhaled Anesthesia Vaporizer,331.49,"Jan 17, 2026",5,eBay (Terapeak),isoflurane,vaporizer
Ohmeda Medical TEC Isotec 4 Isoflurane Vaporizer,75.0,"Jan 31, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda Medical Isotec 4 Isoflurane Vaporizer,100.0,"Feb 27, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,100.0,"Mar 12, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Ohio Medical 100F Isoflurane Vaporizer,75.0,"Mar 11, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda Medical TEC Isotec 4 Isoflurane Vaporizer,90.0,"Mar 24, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda Medical TEC Isotec 4 Isoflurane Vaporizer,90.0,"Mar 24, 2026",1,eBay (Terapeak),isoflurane,vaporizer
USED Datex OHMEDA Tec 7 Isoflurane Anesthesia Vaporizer (1175-9101-000),600.0,"Aug 28, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Used Datex Ohmeda Tec 5 Isoflurane Vaporizer,300.0,"Feb 14, 2024",1,eBay (Terapeak),isoflurane,vaporizer
OHMEDA ISOTEC 4 ISOFLURANE VAPORIZER,199.0,"Dec 1, 2023",1,eBay (Terapeak),isoflurane,vaporizer
DATEX OHMEDA TEC 7 ISOFLURANE VAPORIZER,150.0,"Aug 12, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Isotec 5 Isoflurane Vaporizer,150.0,"Oct 11, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Isotec Tec 5 Isoflurane Vaporizer,100.0,"Oct 16, 2023",1,eBay (Terapeak),isoflurane,vaporizer
ISOFLURANE VAPORIZER KEY FILL ADAPTER - BRAND NEW,107.99,"Jul 15, 2024",1,eBay (Terapeak),isoflurane,accessory
Isoflurane Surgivet ISOTEC 4 Veterinary Vaporizer Smiths Medical,150.0,"Sep 5, 2024",1,eBay (Terapeak),isoflurane,vaporizer
VetEquip Isoflurane Vaporizer Tabletop Anesthesia System Veterinary,800.0,"Oct 20, 2024",1,eBay (Terapeak),isoflurane,machine
Ohmeda ISOTEC 5 Isoflurane Vaporizer,105.0,"Nov 22, 2024",1,eBay (Terapeak),isoflurane,vaporizer
DRAGER VAPOR 2000 ISOFLURANE ANESTHESIA VAPORIZER M35160,250.0,"Jun 18, 2025",1,eBay (Terapeak),isoflurane,vaporizer
DATEX OHMEDA 1100-9029-000 ALADIN 2 ISOFLURANE VAPORIZER,300.0,"Apr 26, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda ISO Tec 7 Isoflurane Anesthesia Vaporizer,375.0,"Mar 28, 2023",1,eBay (Terapeak),isoflurane,vaporizer
DRAGER VAPOR 2000 M35160 ISOFLURANE ANESTHESIA VAPORIZER,405.0,"Sep 4, 2023",1,eBay (Terapeak),isoflurane,vaporizer
VetEquip TableTop Veterinary Rodent Isoflurane Laboratory Vaporizer Anesthesia,630.0,"Sep 9, 2023",1,eBay (Terapeak),isoflurane,machine
Datex Ohmeda TEC 7 Isoflurane Anesthesia Vaporizer Nice Condition,500.0,"Oct 4, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda Isotec 5 Isoflurane Vaporizer,155.0,"Feb 20, 2024",1,eBay (Terapeak),isoflurane,vaporizer
DRAGER VAPOR 2000 M35160 ISOFLURANE ANESTHESIA VAPORIZER (344310),300.0,"Mar 13, 2024",1,eBay (Terapeak),isoflurane,vaporizer
DRAGER VAPOR 2000 M35160 ISOFLURANE ANESTHESIA VAPORIZER (343890),70.0,"Jan 22, 2024",1,eBay (Terapeak),isoflurane,vaporizer
DRAGER VAPOR 2000 ISOFLURANE ANESTHESIA VAPORIZER (344308),449.1,"Feb 12, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Forane / Isoflurane Model 100F Remanufactured Vaporizer Veterinary,50.0,"Feb 1, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Surgivet anesco ISOTEC 4 Isoflurane Vaporizer,170.0,"Feb 27, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohio medical Isoflurane Forane Vaporizer,250.0,"Feb 27, 2024",1,eBay (Terapeak),isoflurane,vaporizer
"VetEquip Veterinary Rodent Anesthesia System, Isoflurane Vaporizer With Cart",695.0,"Aug 5, 2024",1,eBay (Terapeak),isoflurane,machine
VetEquip Summit Lab Animal Vaporizer Anesthetic Veterinary Isoflurane System,600.0,"Oct 8, 2024",1,eBay (Terapeak),isoflurane,machine
Submit Anesthesia Universal Vaporizer for Anesthetic Veterinary Isoflurane,750.0,"Aug 28, 2024",1,eBay (Terapeak),isoflurane,machine
GE DATEX OHMEDA ISOFLURANE ANESTHESIA VAPORIZER,239.2,"Dec 17, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Draeger Medical Vapor 19.1 Isoflurane Vaporizer as pictured working,135.23,"Sep 11, 2024",1,eBay (Terapeak),isoflurane,vaporizer
US Veterinary Equipment Moduflex VetEquip Isoflurane Anesthesia Only Vaporizer,795.0,"Feb 1, 2025",1,eBay (Terapeak),isoflurane,machine
Datex-Ohmeda Aladin2 Isoflurane Cassette Vaporizer 11009029000,150.0,"Jun 27, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda TEC 7 Isoflurane Vaporizer,175.0,"Apr 30, 2025",5,eBay (Terapeak),isoflurane,vaporizer
GE Datex-Ohmeda Tec 7 Isoflurane 1175-9101-000,550.0,"Jun 20, 2025",1,eBay (Terapeak),isoflurane,vaporizer
DATEX OHMEDA ALADIN2 ISOFLURANE VAPORIZER,350.0,"Jul 1, 2025",1,eBay (Terapeak),isoflurane,vaporizer
DATEX-OHMEDA TEC 7 ISOFLURANE VAPORIZER,180.0,"Jul 14, 2025",1,eBay (Terapeak),isoflurane,vaporizer
DATEX OHMEDA ISOTEC 5 ISOFLURANE ANESTHESIA VAPORIZER,75.0,"Jul 20, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Tec 7 Isoflurane Vaporizer,180.0,"Aug 28, 2025",1,eBay (Terapeak),isoflurane,vaporizer
DRAGER VAPOR 2000 ISOFLURANE ANESTHESIA VAPORIZER,499.0,"Jan 12, 2026",1,eBay (Terapeak),isoflurane,vaporizer
DRAGER VAPOR 2000 ISOFLURANE ANESTHESIA VAPORIZER,300.0,"Jan 18, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Veterinary Isoflurane Vaporizer,465.0,"Jan 26, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 Isoflurane M35054 Vaporizer #3 Cracked Bottom,450.0,"Jun 7, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 Isoflurane M35054 Vaporizer #4 Broken Front,450.0,"Jun 5, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Vetequip veterinary Isoflurane Anesthesia Vaporizer,1000.0,"Jul 12, 2023",1,eBay (Terapeak),isoflurane,machine
R190388 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,500.0,"Nov 7, 2023",1,eBay (Terapeak),isoflurane,vaporizer
R190583 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,500.0,"Dec 21, 2023",1,eBay (Terapeak),isoflurane,vaporizer
R190581 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,500.0,"Mar 20, 2024",1,eBay (Terapeak),isoflurane,vaporizer
R193443 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,200.0,"Jun 24, 2024",1,eBay (Terapeak),isoflurane,vaporizer
R194783 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,200.0,"Sep 18, 2024",1,eBay (Terapeak),isoflurane,vaporizer
VETEQUIP Compac5 Rodent Anesthesia Center Isoflurane Vaporizer,2199.99,"Jan 20, 2026",1,eBay (Terapeak),isoflurane,machine
R201289 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,200.0,"Jan 10, 2026",1,eBay (Terapeak),isoflurane,vaporizer
OHMEDA ISOFLURANE VAPORIZER,195.0,"Jan 25, 2026",1,eBay (Terapeak),isoflurane,vaporizer
VETEQUIP V-10 ISOFLURANE LABORATORY ANESTHESIA SYSTEM W/ROLLING STAND,450.0,"May 30, 2023",1,eBay (Terapeak),isoflurane,machine
Isoflurane Vaporizer Key Fill Adapter,100.0,"Nov 26, 2024",1,eBay (Terapeak),isoflurane,accessory
Dragerwerk AG Lubeck Drager Vapor 19.1 Isoflurane Anethesia Vaporizer,79.99,"Mar 4, 2025",1,eBay (Terapeak),isoflurane,vaporizer
VetEquip Isoflurane Vaporizer System Funnel Fill 911104 With Cart,775.0,"Mar 21, 2025",1,eBay (Terapeak),isoflurane,machine
Dragerwerk AG Lubeck Drager Vapor 19.1 Isoflurane Anethesia Vaporizer,39.99,"Mar 19, 2025",1,eBay (Terapeak),isoflurane,vaporizer
VetEquip Rodent Anesthesia System w/ Isoflurane Vaporizer & O2 Concentrator,1200.0,"Oct 28, 2025",1,eBay (Terapeak),isoflurane,machine
VetEquip Isoflurane Vaporizer w/ Anesthesia Cart,1650.0,"Aug 25, 2025",1,eBay (Terapeak),isoflurane,machine
Datex-Ohmeda Easy-Fil Isoflurane Vaporizer Bottle Adapter 2106572-001 LOT OF 10,400.0,"Aug 14, 2025",1,eBay (Terapeak),isoflurane,accessory
Ohio 100F Isoflurane Vapor Vaporizer Veterinary,150.0,"Mar 16, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Ohio 100F Isoflurane Vapor Vaporizer Veterinary,150.0,"Mar 21, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Penlon PPV Isoflurane Vaporizer,134.99,"May 13, 2025",1,eBay (Terapeak),isoflurane,vaporizer
TEC 3 Isoflurane Vaporizer Veterinary Display Unit Discounted 50% Off,675.0,"Apr 10, 2023",1,eBay (Terapeak),isoflurane,vaporizer
TEC 3 Isoflurane Vaporizer Veterinary Display Unit Discounted 50% Off,650.0,"Jul 5, 2023",1,eBay (Terapeak),isoflurane,vaporizer
TEC 3 Isoflurane Vaporizer Veterinary - Cleaned and Calibrated Certificate,400.0,"Apr 2, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 Isoflurane Iso Vaporizer,495.0,"Apr 14, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager D-Vapor 2000 Isoflurane Vaporizer,299.99,"Aug 26, 2025",1,eBay (Terapeak),isoflurane,vaporizer
2019 Drager Apollo Anesthesia Workstation SW 4.53.05 Sevoflurane And Isoflurane,4850.0,"Dec 7, 2024",1,eBay (Terapeak),isoflurane,machine
Drager Vapor 2000 Isoflurane Fill Adapter,99.99,"Feb 4, 2025",1,eBay (Terapeak),isoflurane,accessory
"Ohmeda TEC 3 Isoflurane Vaporizer, ISO, NEW!!!",700.0,"Feb 18, 2026",1,eBay (Terapeak),isoflurane,vaporizer
